	L-1	L-2	L-3	M-1	M-10	M-11	M-12	M-13	M-14	M-15	M-16	M-17	M-18	M-19	M-2	M-20	M-21	M-22	M-23	M-24	M-25	M-26	M-27	M-28	M-29	M-3	M-30	M-31	M-32	M-33	M-34	M-35	M-4	M-5	M-6	M-7	M-8	M-9
R0812V1	0.0662893098317327	0.049298206064711	0.0410039315560147	-0.0534659727559535	0.0166382148680246	-0.0296675775847825	-0.000890355848143072	-0.0311838118978683	-0.0348131476723066	-0.00421256044017513	-0.033355395212657	-0.0358650734189079	-0.0147752814463986	0.0402194102021955	-0.035911284917886	-0.0458607058294075	0.254791446156547	0.00125578138017083	-0.035202320746754	-0.0132437850848696	0.27460742544214	-0.0284118954655819	0.0010224925495846	0.00928078816821861	-0.0173972394827537	-0.048050191701578	0.00291743243059474	-0.0322905498475437	0.15363591075882	-0.0286184293083763	0.0239104985066483	0.046146833762773	0.0498800443079156	0.025313795880894	-0.0520911239976053	-0.00197403964986495	-0.00732487004113712	-0.0184802239137305
R0822V1	-0.0216430190165412	-0.023235232685137	0.0662245913177545	0.104492044065282	-0.0232716681963582	-0.045516714261289	-0.0472522435083833	-0.0353559643576896	-0.0833169869218562	-0.0249588095548423	-0.0118132570472925	-0.0347317241965844	-0.052799529279932	-0.0235896728498122	-0.0361766941614919	0.0217992799258297	-0.00186913883213744	-0.0266069446339462	0.0644657709505811	-0.0461176551660263	-0.00704563606640111	0.00828513497161733	-0.0512761270930474	-0.0533670847682936	0.00970882767645985	-0.0148453102592852	-0.0114962707294007	-0.0327363324708966	0.0181049390184709	-0.00518931285277625	0.0311931062462084	-0.0120592594239218	-0.0316324824655368	-0.0485641632797758	0.0203731269069577	-0.0435945363079826	0.0744851922232075	-0.0267695909316548
R0805V1	0.0388684718312526	0.116191387980653	-0.041191424378811	-0.0478121242585791	0.023632712783978	0.0530851966079432	0.012699076851131	0.0108363586872146	-0.00887643012361262	-0.0617297859902004	0.0442018079839442	-0.0128674919915489	-0.0526286782780486	0.00983397120519907	-0.0127738992130546	-0.0360455286168826	0.0298365589330702	0.0418935025300279	-0.0267071284000294	-0.0258529049316753	0.0231871663722367	0.0423853236223438	-0.0388223649604027	0.127114336138332	-0.0614803436368907	0.0746156739099785	-0.0309815647677705	0.00956143592614493	0.0299199752575424	-0.022207065671833	0.02153426623968	0.0488372864916153	-0.0370650627866953	-0.0064259529629962	0.0241337520571958	0.0104026006238823	-0.0254595766310581	0.0934332411453051
R0815V1	-0.0584500664752621	0.0344174031742026	0.0561353750324015	0.0394732512797488	0.00816522909522113	-0.0123127887929481	0.0711048833188254	-0.00835137459546411	-0.0366146827041006	0.00572839767598619	0.0771889982189512	-0.00452991505564317	-0.0182398832097113	0.0573415520653013	-0.0156530515348464	0.0517438211496783	-0.0377345790338979	-0.0400904065257079	0.0177574979813449	-0.00872677325894964	-0.0255379937853048	0.0100938840213619	0.00584199122113126	0.0889354162095216	-0.00445575758245551	0.0261026197375134	0.0296310168791631	-0.0173760984262405	-0.0232726931979427	0.0183044091132564	0.00563482274629399	0.0421625554604639	0.0262821323590731	-0.00449312985263533	0.0727420467162381	-0.00972546819390351	-0.0564778175916003	-0.0208535565605088
R0811V1	-0.0144854984200862	0.0335673082611012	-0.0287108184715903	0.0624857564526477	0.0388726841001286	0.0330563216398723	-0.0149213469832923	0.0228568395865643	-0.0251599743857118	0.0218380585539034	-0.0272049262696256	-0.0170178561833533	0.0198638898869985	0.00183422774985925	0.0798582861701634	0.0827118607850822	0.00774453929091657	0.0250975519032148	0.0654119446796441	-0.00916649449218426	0.0155265807015703	-0.0264908074880814	0.00921936482516246	0.0626728589378531	0.0651435499525747	0.0150258238117824	-0.0390750076581532	0.0168359401405427	0.0104597997049026	-0.00762086721503215	0.0217942927091928	-0.104394368626793	-0.0327840538124514	-0.0331627847706144	0.0528695949997707	0.0506114407904541	0.0740673508105904	0.00225671062765995
R0813V1	-0.0286022317870222	-0.0135180972330315	0.0668695276260531	0.016400579877651	0.0281604459529924	0.0194460245213991	-0.036622401013057	-0.0467932707668968	-0.0837843740397886	0.00140304531651409	-0.00983814544668746	-0.0390902697981116	-0.024348064481757	-0.0257844399355805	-0.0179368568163752	-0.0349169131259878	-0.0421311615021934	-0.0235073037147396	-0.0182079826380046	-0.116700833393869	-0.0506299193163626	0.0122042594656681	-0.0257663786037308	0.0307323658300622	0.00270335775440417	0.0408711685304914	0.00132315276790887	-0.0234872382455893	-0.00282564135528535	-0.0305284433190806	0.0552312026226118	0.0641590742258527	-0.0104587739881012	-0.0322285803996393	0.102995678791762	-0.0507422024635124	-0.00564683272501263	-0.0366733225288525
R0814V1	0.0861226375841623	0.017204626510008	-0.0490515089754289	0.17245136000713	-0.0234113124673426	0.0372093572767009	0.0425862895591015	-0.00715214978968933	0.00781746213292229	-0.0311961168059362	-0.0196468826779298	0.105722707950944	-0.0192181991653038	0.0128369544415651	-0.0343428327029348	0.266156628721485	-0.0104715609255072	-0.0239804973769225	0.209990017214443	0.0660655312545967	-0.0195706014842986	0.0271864926088424	-0.00591366185025525	-0.0400541557577617	0.0147373180603057	0.00167622771518107	-0.0127075047409759	-0.00434531135140883	-0.0202958995744793	0.0240713784472763	-0.0228859259606631	-0.0112046370697217	-0.0407082009146194	-0.0109111559062643	0.0768601550807675	0.0161446573379468	0.064269478852464	-0.00444091731788021
R0914V1	0.0624489556772614	0.0832700178310104	-0.0773611894305809	0.0295974524315474	-0.0201088809724906	0.165858659038059	-0.0310907771874679	-0.0241611662492056	-0.0156876326762596	-0.00174924136654863	-0.0298166849563618	-0.049374389223513	-0.0277805211818902	-0.020597225754223	-0.0484561797318494	0.000589524809424702	-0.0162574681833209	-0.0154767665112649	0.0395150151769776	-0.0198340082818274	-0.00864497990026289	0.045226276986219	-0.0309072911413727	-0.0696432161341012	-0.00614920523081471	-0.0813268991395278	0.015403439124603	0.158748903936419	0.127277651304336	-0.0727281045997761	-0.0046100192277996	-0.011172672283861	-0.0433990562780109	-0.0496221832826108	0.0558931160860215	-0.0654608644065516	0.0520028696743879	-0.0137384406125624
R0916V1	-0.053429954301277	0.00895112842848783	0.0298915061065565	0.0643333745073117	0.00662499582164933	0.0805228884549688	0.0455485125489263	-0.0180812388285916	-0.0218582708094896	0.00624749427609137	-0.0449881201198137	-0.0470430220858528	-0.00218012750597076	-0.0209797472697673	-0.00200151287424539	0.0157271105960387	-0.044113394594644	0.000136724921476788	0.0211128787329727	0.0253373953430112	-0.0426831607092656	0.0469308316646137	-0.00996600546214812	-0.0496916560216093	0.00741466529775328	-0.0656539510124379	0.0250172412919376	0.10935564272209	0.0229021060046572	0.0112478130501123	0.0229495942749247	-0.0730639713922839	-0.00972660682571243	-0.0822127616451257	0.0757173566310304	-0.00752994857304148	0.00247447627692393	-0.044212922783317
R0917V1	-0.0733624724607922	-0.0425109734397756	0.10618656488698	0.022206442360519	-0.0153190266231036	0.0557160615331128	0.0308603769065439	-0.0266058700973909	0.00855182070623604	-0.0593277660098074	-0.0125294090472398	-0.0280374687628829	-0.0599854722158142	-0.022685953750676	-0.0591413061409355	0.0171467515540762	0.00426477168047046	0.028392887395201	-0.0053496028341469	0.00327840354816588	-0.0119541563552326	0.0463523425646255	-0.0146053978316516	0.0583926652307392	-0.00190880459827328	-0.00553753053478308	-0.00508844601563617	0.205837337074974	0.0182908111709195	0.023366665438052	0.0148037574051291	0.0132541115028125	0.0292414308194621	-0.0248494997644148	-0.00171767236781625	-0.0364629213939103	0.0259185951746002	-0.0278025324141153
R0915V1	0.0198735254523107	0.046538010934775	-0.0556885001955028	-0.0204268558376621	-0.0472987128769939	-0.0396444149343565	0.0123840620451974	0.0228072064306672	-0.0201794984256011	-0.0194951638810325	0.0312158375036832	-0.00796057318329141	0.000348575434112032	0.0443969984239651	-0.0374742170269926	-0.0295587661296485	0.0561552000251877	0.0826360206971358	-0.00137159346611914	0.0246996777351429	0.0441557068123961	0.0387171681281439	0.0504888163568337	0.0233008475440187	-0.0512852329673958	-0.0269837495419804	0.0780185734819287	0.173335405299611	0.133357940504159	-0.000927509921535582	0.0256054433354684	-0.0200023720395694	-0.0200546638205818	0.00815138352372933	-0.0213424895926765	-0.0339327384621042	0.0760648935427149	0.0229078217068713
R0901V1	-0.0271806254284647	-0.0294526442888044	0.0584503823568583	-0.00323355352131852	0.0117409920838702	-0.0148762491320971	-0.0508482132800764	-0.0876138726277361	-0.0322763656530157	-0.0216737056029204	-0.0670494216731743	0.0237124648286857	-0.0616959650650389	-0.00383074749109286	-0.0427797345258312	-0.00892898115614769	-0.0249761188147771	-0.0662112598287147	-0.0147948065558962	0.00246045370191575	-0.0209209167149812	0.0120666956276849	-0.0495639927974891	-0.0704087917717663	-0.0472861500217389	-0.0497629943814643	-0.0652691022064334	0.108730413093079	-0.0539670654143827	-0.0506600358594784	-0.0602476971229806	-0.00451463086404305	0.0772392214841624	0.00495341944862934	-0.0196747052900871	-0.068902427584867	-0.049919415962061	-0.054838628930283
R0919V1	0.0548034805560174	0.0173913264326816	-0.0649021931897683	-0.0144509064171495	-0.0176980554729245	0.0589721706309063	0.0570787152557766	0.0142101200052147	-0.0384775329664253	-0.0257918513762784	-0.00445890637745344	-0.0225267479001465	-0.032414439113338	0.0569314986321303	-0.0193658135068476	-0.035840701067367	0.0277326169764385	-0.0211101625378124	-0.030400352590016	-0.0230471827379128	-0.0158356803926746	-0.0125887174720444	0.0109620805746785	-0.0045365623125137	-0.0300489656000519	-0.0901588515338188	0.00631658933416195	0.107773023056222	0.0311017272424722	-0.0183468378426947	-0.0284243455856186	0.0997951551410973	0.0227288886671191	0.017281486511817	0.0311682095025725	-0.00827639377086746	-0.00991444729292447	-0.0218217430651099
R0912V1	0.0607662936466098	0.1066003737247	-0.0704402873483076	-0.0237336855688209	0.00133926760352565	-0.0363148011991057	0.0594770048922037	-0.0137643586530001	-0.0143458858806297	0.012341893177041	-0.0172894565371002	0.00908873125510435	-0.0181399597325959	-0.000543680519320024	0.00473152705466414	-0.0290508555868971	-0.0336881531759341	-0.00596787490243508	-0.00960922802927717	0.000174549090113322	0.00491503881205312	-0.0299782687172036	-0.0110368144925912	-0.0133395356806627	-0.0647990438822909	0.0142778764004078	-0.00323265883873211	0.0976783924646875	0.017946699799544	-0.00215124742264217	-0.00787722834024118	0.0244299949257181	0.261877678892571	-0.0146061974620855	0.052177279535407	0.00886787203085753	-0.0115107167108183	-0.0155503076252534
R0908V1	-0.0077195659815508	-0.0092808249725458	-0.0126321748778762	-0.0257400838750342	-0.00463001591095784	-0.0334985636072382	-0.0315422490875956	-0.0195017855386485	-0.0107206869887467	0.00445859496332011	-0.0574165612583999	0.00523643311084141	-0.0173595353204118	-0.0174817033357184	-0.0223782188751819	-0.00801285590037321	0.0211007646087385	-0.0460119257846291	0.00381409068519789	0.0100538441374587	-0.0413314379350756	0.0102614055609572	-0.0226477275558785	-0.0612557197798104	-0.0114278524872171	-0.0469619988118037	0.00768758632594156	0.108902045920765	0.0335985089463862	-0.0440362489897028	0.00179992127803559	-0.0284885145091254	-0.0275834229357004	-0.0228303888037553	0.0294396634106652	-0.0593474170378746	-0.0123051924291822	-0.0446741328606328
R0918V1	-0.0204273514981676	-0.0419705383876101	0.0357193619529496	-0.0161830906368591	-0.0025392232817142	0.0371914975297744	0.023072873656937	-0.02760040577502	-0.0200860479364601	-0.027621809213387	-0.0492473915909357	0.0499942947850423	-0.00368292248439561	-0.0545822190622128	-0.0289454169648742	0.024019637932211	-0.0304009586587165	-0.0466765558636857	0.0116160083959821	-0.0508249950688377	-0.0319226045192887	-0.0243670153294182	-0.0499577856028758	-0.0467767055687387	-0.0374835991143855	-0.0255728898080721	-0.0239076350081256	0.163756051199504	-0.0173899656438393	-0.0166441690156252	-0.0391978361491517	-0.0464902324449909	-0.0736309848784611	-0.0398598102559763	0.0206298099259311	-0.00834161133819037	-0.0245873913238433	-0.0422087980087519
R0907V1	0.0228259969328785	-0.000544377335478358	-0.0365624421929803	-0.039694861497332	-0.023632433518616	-0.0341047409825346	0.0257618416940988	0.0235831030632598	0.0102237026153496	-0.0427195925529184	0.0416074490754621	-0.0447835567148533	-0.0292097519779345	-0.0190260475212185	-0.0407747726361234	-0.0394036517968802	-0.0393725089061256	0.029898059070365	-0.0384364873850937	0.0201133224487198	-0.00606934162797281	0.0335593601761032	-0.0222388828450134	0.08832472130623	-0.0570886738507425	-0.0143608438252072	0.0053343273345775	0.257324507709892	-0.0110558109916275	0.0334907712058266	0.0649176206517796	-0.0361768862021609	-0.0728705381548447	-0.00565700954729076	-0.0228207203332632	0.0110495386934751	-0.0257298379230399	-0.0229122829435339
R1017V1	0.0638487755397337	0.0154788591937936	-0.0517917742796531	-0.0330510397179808	-0.0365291279168867	-0.00527120392031514	-0.00267945705709259	0.00696244260658548	-0.0279075167922149	-0.0209545039354999	0.00483392332576989	-0.0356765053656229	0.0109018878979359	-0.0401210093530504	-0.0479386439457437	-0.0121726474604049	0.155207024119711	-0.00261230745954886	0.00901593010079347	0.0059261310869085	0.0669737355690474	-0.0114356354456704	-0.0127314664375905	0.000866481974774451	0.0368079798714314	-0.0862985061243811	0.00830067783206243	-0.0205382972270372	-0.0113319928834814	-0.0315886503865848	-0.0197129529069665	-0.0121487254151186	-0.00294840497671594	0.0231423172868289	-0.0493814432145385	0.00904492335742898	0.0184429277782747	0.0207443236893052
R1012V1	0.0105090147513361	0.0125180863084009	-0.0276394479580341	-0.0263948051555308	0.0535364092455759	0.0272902436662695	0.0367302353361781	-0.00338035665415244	-0.0335897635339428	-0.00860461461391815	-0.0299229495348193	-0.0124857458109839	-0.0264213335412369	-0.0217250981822243	-0.0108960154648268	-0.0068025883714215	-0.024906021920972	-0.0632965957560939	-0.0149859648456657	-0.0102377365977554	-0.0219127140548159	-0.0125501196629568	-0.027302010876076	0.044341018429998	0.00976118203114946	-0.00238831248575956	-0.000555271260143975	-0.00803031472029153	-0.0229215198465119	-0.00244289850606438	-0.00320343808847623	-0.0868063291508926	-0.0489422725851583	-0.0495473604235119	-0.0313783224134949	0.0624789235680378	0.0326536862576253	-0.0253574872085902
R1024V1	-8.4273532727872e-05	-0.0350551889005352	0.042007246653467	-0.00489782990655823	-0.0335968235317753	0.0163487787145878	0.027896980265161	-0.00158220517172323	-0.0292126135414041	-0.0486560550618632	0.00484007981337385	0.0633694214916953	-0.058196714017155	-0.0214156122452479	-0.0131776833725373	0.0120301448118155	-0.025291074500387	-0.0564241004749604	0.0238681827920635	-0.000428389228755006	-0.0324287431508417	-0.0372801362487516	-0.0611944992230342	-0.0167402737401852	0.0100915409693744	-0.0321448821775349	-0.0224753235674399	-0.0160514431656682	0.00546069743778123	0.0653919195150608	-0.0266687245748037	-0.0156238610630131	-0.043787274662237	-0.0290325226758317	-0.0119328168620698	0.00849977030994507	0.00236330766518137	-0.0172388529508659
R1030V1	-0.0429816565133559	-0.00887905455502362	0.0256349190575081	-0.026374072431804	-0.0207886926862545	-0.0246479507025124	0.00974759012847918	0.00590491103582656	-0.00794505019576647	-0.0395454331652503	-0.00844430078568776	0.0624183595293803	-0.014382803033877	-0.0242795354168434	-0.0159947873530802	-0.0276100830012319	-0.0190024346627299	-0.0446957297311737	-0.0250631357406247	-0.0317547292869553	-0.0246658446709544	-0.0269863154143588	-0.0228062897629835	0.00460786908040295	0.0149981201091578	-0.023523267105487	-0.00853327277430471	-0.0328552376131202	-0.0320863559175254	0.0202389949989085	-0.0417139022832455	-0.0965564309817507	-0.0883580540777261	-0.0519331865856683	-0.00419137468053381	0.00217210765923063	0.0096112328110471	-0.0363806023447211
R1019V1	0.0353728455846041	-0.0345033277934741	0.00912578530211716	0.0322469475713546	0.0185252002124235	0.0215847700883812	0.021491354066889	-0.03486456742175	-0.0374503014612896	0.150267755991743	-0.0678679338849635	0.0114246833270312	0.0106336034465519	-0.038530552171779	0.0711493904584558	0.0918881864025959	-0.0171821234752485	-0.0612708896219786	0.0523283082044238	-0.019339566204987	-0.0114843519758535	-0.00258610363886826	-0.0212319439136913	0.00794177053350794	-0.0148196153699942	-0.0249527382429084	-0.0282609551913923	-0.0178439303355282	-0.0314544561345078	-0.0417327231775432	-0.0190307553183998	0.020745791550989	0.0324626193638105	-0.00132621271449397	-0.0223348797494151	0.126250002550087	-0.0105010452935033	-0.00547789554675722
R1014V1	-0.025665543111156	-0.0430300063669658	0.097622786327295	0.00355771070991035	0.000734720862182958	-0.0299611745620074	0.00431364317926046	-0.027901094113158	-0.0152295000125466	0.0121622004160073	-0.0285251440610415	0.0143867474891945	-0.025591030841113	-0.0631329371585635	-0.0125184728250488	0.0424933607741026	0.027988115687231	-0.0716743763154045	0.0318594500068626	-0.0674221285311729	-0.0387906876305976	-0.0428739506249965	-0.0663971553066732	-0.0371458230079151	-0.00135461521094006	-0.0120087561409742	-0.0114709272084161	-0.0314938592527805	-0.0407808044173705	-0.0139063894959517	-0.0243405365446593	0.0408851586255194	0.0439006956546178	-0.0387698560154216	0.0105948020052141	0.0147034574363697	-0.00138771694052263	-0.0219281606084233
R1018V1	-0.0285320364748132	0.0286820648293145	0.0363974998663569	-0.033616016756213	0.099142822179278	-0.00260274491776247	0.082670081709194	-0.0203638319929305	-0.0163531926188211	0.0259456081521131	-0.00529357694056892	0.00917498268185992	0.0201814611791072	-0.0388774756529292	0.0399707576889498	-0.0460599320516082	-0.0175312687193686	-0.0453014474390881	-0.0343605480626459	-0.00344773496236054	-0.0468580490994171	-0.0417881616486321	-0.0211225219664086	-0.0211837640361743	-0.0400266889981059	0.00204303884092344	-0.0210893744730537	-0.0214110951846187	-0.0398889635681917	-0.00124320231911419	-0.0315383462084684	-0.0516773369990616	-0.0355551609284352	-0.0265341103720528	-0.0344670584845481	0.0530315227269578	-0.0492837313779984	-0.0205857804244266
R1001V1	0.156811686122486	-0.0363482036425558	-0.0703976472819931	0.0274724124930818	-0.0530277755029346	-0.00706772673647296	9.65402574640969e-05	0.0334048055402106	-0.0107237623324851	-0.010578269955934	0.101416868485379	-0.00237908935816533	0.0136832314170415	-0.00316568870060578	0.00382483399006649	0.00656810856696591	0.0112229427457977	0.0464167998889497	0.00435886555190228	-0.0451186756977223	-0.033192717741658	-0.0638240368574235	0.0409549615933314	0.0133648224914024	0.0110302580096133	-0.0135970039730862	-0.0419677837299646	-0.00168850167793661	-0.0277745579676062	-0.0382544553152896	-0.0337379250128794	-0.0540795388546082	-0.0175130258427787	-0.0161402158034753	0.0912206094122573	0.00959373574398342	0.0509750604233185	0.0442525365222329
R1003V1	0.0152128653838137	0.00504709587791115	-0.0552370404225266	-0.0436284895236174	-0.0243256025091236	-0.0214546270129359	0.0234660000538335	0.0360761855748107	-0.013815418676816	-0.0460846729874537	0.0687698107131283	0.0160519308850914	-0.0247235388861293	-0.0115571267157688	-0.0152088879840108	-0.0253798207258491	-0.00477028360545909	0.0195053546853711	-0.0350267390520894	-0.0355435574654651	-0.0478790089327683	-0.0275761076545687	-0.0074427327278369	0.0411510473788007	-0.0319649469786266	-0.0154056219796031	-0.0188980908475901	-0.0249271301944885	-0.0265817228835568	0.004608191565303	-0.0237080677379262	0.0474020287184132	0.0118078811784583	-0.0300928395184516	-0.0294879574438619	0.0194601539173477	0.0355039234928617	0.091445184234844
R1008V1	-0.0298092269694304	0.0140646426189349	-0.0235004745468276	-0.0463590423833006	0.00127700427518542	-0.0271060113781104	-0.0120074762197233	-0.016767163210838	-0.0246910419582099	-0.00143235954740569	-0.0118972052251736	0.0128438425582163	-0.0400748853651674	-0.057318262200685	-0.0180443752527202	-0.0520082689716023	-0.027096628605843	-0.0300621808069798	-0.0414319264980496	-0.0502325361540145	-0.0150599289548105	-0.0219073465030683	-0.0310535118710832	-0.0429578082291231	-0.0691787351711566	-0.0164542575307426	-0.0102530102778442	-0.0369786366500686	-0.0519500244596016	-0.019819495347353	-0.0257330189520162	-0.0440944367591523	-0.00185283687524197	0.00733526646830415	-0.0315212811692475	-0.00573785397386576	-0.0451744120574292	-0.0143503874208308
R1029V1	0.0877762969686168	-0.0251766275200439	-0.0548800615103524	0.207353132486031	-0.017312825144809	-0.045546795239135	-0.0338426912093832	-0.00152858004546165	-0.0389712965060965	0.0211191899623641	-0.0276386744373072	-0.0315999386999987	0.0093090504545357	0.0794258881279953	-0.0395071387870467	0.465670304187697	0.0759169268906118	0.0630593866467659	0.333900076450706	-0.0422342758752697	0.000401795525183994	-0.0430397586538856	0.0511555714840528	0.0100696621829326	-0.0357785262484282	-0.0795025840424011	0.0544114262114398	-0.0322801001449537	0.0833228455648707	-0.0375760804755468	-0.00553409029052657	0.0661120005817865	0.0606648902820739	0.00584440251742863	0.0210098617710275	-0.0192516994177657	0.114295753207907	-0.00302691391847093
R1016V1	-0.00964745793948433	-0.0169986201859379	0.0120509622261535	-0.0267714133707506	0.0300638181429809	-0.0251002676921796	0.0616158957028268	-0.00374511591238858	0.0378526597901367	-0.00880423814394084	-0.0259932472236372	-0.0136159274737334	0.0194037846020102	-0.0437849317040694	-0.021275638882273	-0.00533709974802406	-0.0206434721982585	-0.0308135155739421	-0.0113887000275485	-0.00541015332192553	-0.0133103122492102	-0.0148946999028199	-0.0054902137158009	0.0117944414111445	-0.0545234651733004	-0.00610779319988285	-0.0119326948133989	-0.00835319711216837	-0.0363033622089963	-0.00465502961300427	0.00155773430226049	-0.00110832530148423	0.0255980515516512	-0.0544211604936074	-0.0105406782697128	0.0379079865692578	-0.001079778575853	-0.00924018616702445
R1027V1	-0.0239149779880547	-9.46275047300559e-05	-0.0141811303669002	0.0261268360349342	0.0484480159878992	-0.0188265419744161	0.0438726401640786	0.0250024265057345	-0.0397375188206229	0.0360119127818393	0.0733912358618541	-0.0417328599719898	0.0108709313459751	0.0607467573689367	-0.0116725822818974	0.0424310429495128	-0.0164595572966073	0.181745108624224	0.0287978840498368	-0.0317710903641354	-0.0175564531407725	-0.00429552522013161	0.0703984568674221	-0.0124977604613781	-0.0429168179977478	0.0130884580894868	0.0749149826216905	-0.0215575580751074	0.105747687890431	-0.0110725460596839	0.064642844250627	-0.0786337808161198	-0.0460226161831335	-0.000905717796529523	0.0235539423887591	-0.0206243098867526	0.00547955205203956	0.0528091974676026
R1022V1	0.0625168007381427	0.0547758729373576	-0.0510118766070567	0.0291888359609948	0.0197722766468817	-0.0295053063600413	0.049436159093473	-0.0297452152462782	0.0406429902526137	-0.00246338794775592	-0.0576651798270841	-0.0113581201864277	-0.0152420198412875	-0.0253075171379051	-0.0434502046210915	0.00952134367311482	0.0124571379766471	-0.044118349157345	0.0549639076657558	0.0165235479917125	0.0728078180964754	0.004939747959979	-0.0250097609318538	-0.0172925607656665	-0.018897866626865	-0.102187827415292	0.0030369874662412	-0.0345647851542644	-0.0158420124806369	-0.0179561479763396	0.0290890540359891	-0.00756670203740449	-0.0536827819577269	-0.00216213431589858	-0.0346698425364259	-0.0168045037986579	0.014554325690971	-0.0285787908599661
R1026V1	0.0489520473113024	0.0112977622167063	-0.0536921268762635	-0.00481136301302494	-0.00538712939631071	0.0827475455820128	0.159421971740083	0.0384292697302213	0.00554622440059938	-0.0223839757241931	0.027757217761331	0.0187787536456982	0.0264965357453641	-0.0404189856461862	0.0123184962371086	-0.0349370777158939	0.12257032114236	0.000406264704335598	-0.00995722431324002	-0.0290672059576912	-0.0112795921139697	-0.0194076668007052	0.00306161057032596	0.108796188322056	0.0504864738555722	-0.0381643256129721	-0.0410730528345274	-0.00796286805261992	-0.00190173783069237	0.0409880351394949	-0.0311546304546676	0.0294663410487463	-0.00333109939287313	0.020923568966949	0.0427352360186777	0.0983290940361263	-0.00740744544294552	0.0506390648939395
R1007V1	0.0727780936226015	-0.0287656650322902	0.00881178659440636	0.0037205185626035	0.073750801312409	-0.0604703604836258	-0.0036505817594598	-0.0473019876065335	-0.0128579126946341	-0.0187404860973279	-0.026978964458187	0.0342797556503287	-0.0636500094353453	-0.0433085372744357	-0.000588595929053938	-0.0249094232208069	-0.0304829280081958	-0.0831821639690666	-0.00866009635715606	-0.0608877001948787	-0.0299255748412958	-0.0448404633956967	-0.0634091349699532	-0.0310471372906078	-0.0544792419598932	0.0100498836819969	-0.0535268155324735	-0.0437476757714645	-0.0517381234397782	-0.0258879992688944	-0.0414676503399509	-0.095637436309816	0.0190948374518511	-0.01567805135011	0.0283531842998974	-0.00923201367478442	-0.0326774530162451	-0.0383181567761439
R1006V1	0.0743005577208775	-0.0390493305587682	-0.0437648969683119	0.0535117992356269	-0.00436650226843551	0.0207528558119788	-0.0406778082419603	-0.013301879332579	-0.0474783472738992	0.0464088714175208	-0.0219308063709745	-0.0478592023463262	-0.0040132473288419	0.0190982743129575	0.0418637823668529	-0.000977929090515741	-0.0143186089989023	-0.00115389315837908	0.0419748900046985	0.0937340651004619	-0.0336081590718213	-0.0524734043354878	0.0156008123444184	0.0530213480916969	0.0236552430884549	-0.0992458657461714	-0.060140956456474	-0.00306134115732002	-0.0491102216390204	-0.0475332221974227	-0.0315444842508899	-0.0859877052385353	-0.0239173877754403	-0.0246454185307125	0.005515229116832	0.0349830706702825	0.103669635592853	0.0220081338975845
R1010V1	-0.00349478947157045	-0.0152501349331024	-0.0156516414027769	-0.0761644427948422	0.0441307291158264	0.0144084687234848	0.0273572933277113	-0.0327529186539706	0.00167029723387941	0.0232172786313875	-0.0217928707167295	0.158670201704796	0.0095960857438634	-0.0351255406736166	-0.00055972404727526	-0.0807214142716472	-0.041072618432944	-0.0739788353982253	-0.0749614186228313	-0.0126025316691526	-0.0365653897573012	-0.0267456360768557	-0.0182395870008893	-0.0083947451577131	-0.175533560481388	-0.0406366165886542	-0.0211431186204026	-0.0263535291775253	-0.0461532367103094	-0.020899755325952	-0.0388337761974205	-0.0548721665067924	-0.07301729801368	-0.0251215073279727	-0.0684201280467444	-0.0165709484851182	-0.0994694259398584	-0.0348226886287045
R1025V1	-0.0352938417052985	-0.0306866516411629	0.00330767176965832	0.0418696912110662	0.0191946255802386	0.0254917793212215	-0.0379496145693013	-0.0214158367240676	-0.0237693862700102	0.0127597146244762	-0.060568445084498	-0.0453075149015328	-0.020014916187207	-0.0191615720291911	0.016886671180059	0.0404493576870837	-0.0140236266128461	-0.0406393771014911	0.033379944567092	-0.0413112737365943	0.0652448600177976	-0.0435749133081062	-0.0254727416361928	-0.00795899187254382	0.00403446085696649	-0.0732668275157187	0.0163548493492731	-0.0175233514698404	0.00219819957527315	-0.00329065480032354	0.00951666920414667	-0.0142672139051315	0.0341867493245077	0.000694011712058917	0.00511213415802107	-0.0150832120065139	0.0133977672031305	-0.0559279348016226
R1028V1	0.0191646748937493	-0.0190160705449771	-0.0635181866136522	-0.0409385900822643	-0.00266697558553353	-0.0485402090485624	-0.014813441354898	-0.0121903810697208	-0.0203095350968028	-0.041710893864207	-0.0154289704870304	-0.00739770536910514	-0.0430380309558636	-0.0139196370258482	0.00745853366253611	-0.0304188780809972	-0.0053990387984004	-0.0299771041397071	-0.0197849140827981	-0.0215595666598589	-0.0368708994732528	-0.0584058028863181	-0.0317012882434439	0.00396690848985246	-0.015252411200149	-0.021069250842374	-0.0682413270840762	-0.039719206585654	-0.021771850182175	-0.0298769269736534	-0.0381268495023719	-0.015237791860392	0.0475696815504243	-0.0653013263365619	-0.039537225003874	-0.00059451478595509	-0.0143352924744852	0.00341095181700572
