	L-1	L-2	L-3	M-1	M-10	M-11	M-12	M-13	M-14	M-15	M-16	M-17	M-18	M-19	M-2	M-20	M-21	M-22	M-23	M-24	M-25	M-26	M-27	M-28	M-29	M-3	M-30	M-31	M-32	M-33	M-34	M-35	M-4	M-5	M-6	M-7	M-8	M-9
R0308V1	0.066074950977271	-0.0249492055545777	-0.0263508791587778	-0.00575498706130757	-0.0637382910778449	0.0230043653914158	-0.0521974216614118	-0.0811868291232798	0.0142983681385431	-0.0702589209904227	-0.0632424190367801	-0.029397477950185	-0.067039508184411	0.0504311269999889	-0.0307499819968291	-0.0928360812042811	-0.0367490626657389	-0.00781416151103704	-0.0854001345975989	-0.0821653698151908	-0.0169567200452315	-0.0547829692060188	-0.0890400505976894	0.0103884887451326	0.0669441299618272	-0.0103525612460723	-0.0561975732262476	-0.0734069152988769	0.0105185166464386	-0.0261989376971216	-0.00785227064330098	-0.0470154111801336	-0.000958223428031695	-0.0731232675297149	-0.0242418186680031	-0.058295246521417	-0.0908237361988714	0.023386008305126
R0306V1	0.00775247905484357	-0.0119097205647491	0.01632278878058	-0.0149581642587346	0.0402001061160158	-0.0183884939819495	0.0022947559385633	-0.015392210707801	0.064782609364955	-0.0401289218604243	0.0148957758926349	0.0686487671671905	0.0212483199922151	0.0290550189474189	0.0267743689390469	0.00531914858909714	-0.00770865566985203	-0.0292281945827539	-0.06231226318477	-0.0375889776596844	0.0345131285428437	-0.0248298911911768	-0.0325985500762955	0.0428139523323262	0.0513294670468055	-0.0089725286156447	-0.0358396421844234	-0.0475651005569836	0.0890904795810398	-0.0275640552912418	-0.0153050965262731	0.0444383120045269	0.013619994671781	0.0533263617891676	-0.0452797783178281	0.00697597138298288	-0.0626189366918785	0.106768687399721
R0316V1	-0.0498720087762973	-0.0146263335457562	-0.000718569074713693	-0.0365116014493025	-0.00541425722673786	0.0370903010241055	-0.0267565087975205	0.0853643019024817	-0.00104401315990218	-0.00824858539503169	-0.0413882562364895	0.136722538403916	-0.040013405318584	0.0270338727195725	0.0250116850455368	0.00809051645750457	0.0190158512866455	-0.0189107480310246	0.00880945511012473	0.018801937005258	0.0134612922763519	0.0262556010254702	-0.0277629329907046	0.032191858740654	0.0433036671123018	-0.0368702435825959	0.0464956632699148	-0.0483827261251053	0.00427204624899881	-0.00546274588366477	-0.0382579589935385	0.0866268998279252	0.0304266598402465	-0.0542352794757953	0.034744554831576	0.0366711792678945	0.0180372100922235	-0.00599677482052203
R0309V1	-0.0406159948828203	-0.0172524519433852	0.0136926226584897	-0.0397843277022541	-0.0229284782507061	-0.0269026440573432	-0.0505309860162287	-0.0490368544557278	0.189652456732375	-0.0527049882787323	0.000984334160073002	0.0270963286697753	-0.0111304109999115	0.0349362644783316	-0.00485270375424263	-0.0586076658039753	-0.0598822925876963	-0.035204357113721	-0.0672013766649358	-0.0490966526845159	-0.0188787150017768	-0.0472419241004837	-0.0467150480069132	-0.0134302386626374	-0.0945355447744584	-0.0315703518365383	-0.0385601196168972	-0.0425894676862088	-0.017281257941501	-0.0399993534492333	-0.0481175600451175	-0.0153106581384515	-0.0142266836688391	-0.00725964535200394	-0.0374871446005294	-0.0298558817141667	-0.0582545516542854	0.0274201465965033
R0320V1	-0.0567246066542706	-0.0228911243033261	0.0365438017395348	0.00257581170912797	-0.0234788171150335	0.00382516313661816	-0.0209669727066934	-0.0424441885349987	0.0174461385128016	0.0347530059054615	-0.01559815420394	-0.032534770711188	0.00482624052166214	-0.0266171236420689	-0.0361604395493689	-0.00228525384307531	-0.0244969248130634	0.000923685916230365	-0.027626709834643	-0.0122799623713207	-0.0455548277990602	-0.0282620782351497	0.0214313181715812	-0.0339221628653888	-0.0155150797018784	-0.0250102663403144	-0.0120774911158499	-0.0110471634340365	0.105818440620951	0.00654866207717735	-0.00798666318959679	-0.0365828521925757	-0.0413720470249261	-0.0367520717596511	-0.0537373706549771	-0.0447860541859651	0.00997213590491679	-0.000526214402374329
R0310V1	-0.0674210602584222	-0.0272788620372869	0.0641029186514201	-0.0370360186348416	0.0247605792244089	0.00580272855353822	-0.0318522089874131	-0.0606801689328013	-0.043771491520498	-0.00798112313995198	0.0842263676161699	-0.0280664551545952	0.0692604095136816	-0.0509047418217098	0.0223302733283409	-0.0309855015231364	-0.0322456575211513	-0.0241592583962468	0.000102488572683681	-0.0147401655828391	-0.0244654549304377	-0.0143843691883996	-0.0130734147759032	-0.0392303773206568	-0.00328078655831176	-0.0587296396531959	-0.0354353390241322	-0.000980599662868741	0.0554442076666275	-0.0155801740912148	-0.0376528614131703	0.052491685312478	-0.0311173303695934	0.0157910717259465	-0.0482718279125581	-0.0347103787996614	-0.032939052115453	0.0235371727409336
R0327V1	0.0286923861815306	0.0228032326192739	0.00763131354977287	0.00708391942615268	-0.0790413481591123	0.0199028195032515	-0.0163688823824369	-0.0493779771705684	-0.0349207483908118	-0.0691076481261993	-0.0123480709897296	-0.0423208531764645	0.0295769925375717	-0.0523315673167838	-0.0128476328394133	-0.0196522156305088	-0.0357686188429258	-0.0126434527393403	-0.0726474273563156	-0.041002620495034	0.0328017675484835	-0.0523735961651321	-0.0452361505649189	0.0428218530102318	0.0493741162004373	0.0605779003320006	-0.0227815661173652	-0.0549598581663776	-0.0270642170469753	-0.00280697136924014	-0.00340126006000824	-0.0346692590399122	0.0647039807840092	-0.0317205772122108	0.000847892300886511	-0.0013826569606327	-0.0582254659441836	0.228872485852233
R0323V1	0.0610585199428467	-0.00970172539429497	-0.0411769416504919	0.0342690766972056	-0.0637857024581889	0.00954690013687376	-0.0325648274954765	0.039789716758268	-0.0233699395932412	-0.0635040266790549	-0.0421431052177674	-0.0320801309959973	-0.0570475438496934	0.0119540796647529	-0.00823053356499783	0.0166624233996641	0.04472176722111	0.0141272177254976	-0.060630050604559	-0.0379019963218153	-0.01354594535709	-0.0328480075558241	-0.0563018550857203	0.0133579490463205	0.00479008966215828	0.0249152325445896	0.0206735048313094	-0.0599967538318604	-0.0187767940932752	-0.0408128717666977	0.00382756776463391	-0.00642785739820843	0.010068120626068	0.00138420526151596	0.004028162548735	-0.028655120629706	-0.019443413682601	0.0412270061408124
R0318V1	-0.0276464833490104	0.0264142834642568	-0.0277408282011867	-0.045151138821614	-0.0120260078694022	0.00298209139144384	0.00243338872045177	0.0974027840390283	-0.0217154174598391	0.0264113188830709	0.173645679563942	-0.012246640449525	0.00535721932233881	-0.120716371135948	0.188535759673884	0.0987841197348789	0.0950199326613082	-0.00718533371311631	0.056388903621559	0.0306043521627795	-0.0284280439937577	0.143478451168449	0.0146115175439954	-0.0158726626844687	-0.000829808776591211	0.152625190770274	0.0593837282461705	0.0275259015549001	-0.0628027930765273	0.0693799629734828	-0.0449778490456888	-0.092822919983119	-0.0367838663332914	0.092348245371216	-0.0306254324740829	0.14786854683429	-0.0269492140394173	-0.0381123186202509
R0321V1	-0.0188376286635774	-0.000673843391261328	0.0108352639811729	-0.029492046104093	-0.0229976440683934	-0.0213916993327687	-0.0185217948475438	-0.0259456015457956	-0.00611885348939447	-0.0295316512408315	0.0781387099485031	0.0445913962953022	0.0228100050180397	-0.0099187875809033	0.0674011306520532	0.0795443593932629	-0.0334039800335821	-0.0210902853440086	-0.0489244003493767	-0.00958634206346509	-0.00610986074771847	-0.00804228304719792	-0.012040157616184	-0.0461057091782109	-0.0195576707745559	0.0375458835489016	0.00053568755817931	0.0261573889558903	0.117412804444007	0.0279521500125261	-0.0319459482006664	-0.0765852613393968	-0.0441297074613581	0.0325836867065332	-0.0423110170077689	0.0237785130557735	-0.0511179316838849	0.0448307054765599
R0313V1	-0.0218583160211761	-0.0108625931050021	0.0263880476761471	-0.0301042479101969	-0.063345493816956	-0.0307216581092563	-0.0567180543772445	-0.0683706359422066	0.0250949921170576	-0.0595332555400527	-0.019024165418313	0.00237707334770426	-0.009622861382252	-0.00603298572940815	-0.0082958197473973	-0.0577795301066897	-0.061760214767554	-0.0407438910274807	-0.0835568474414946	-0.0588681953404479	-0.015838209889849	-0.0495974569763915	-0.0460835518813008	-0.00298801998691564	0.00678201924102513	0.0403272596769024	-0.0171315767281996	-0.0425775094185879	0.0141059843497024	-0.0366541334426045	-0.0380312728309551	-0.0224568500868705	0.00725852644075078	-0.0727657194794079	-0.0103696758643268	-0.0151349035472577	-0.0501995279974075	-0.0261677840009954
R0419V1	0.010223958836158	-0.0426459880857241	0.0223316971044874	-0.0227372536082628	0.0170245687621263	-0.0029930533509106	-0.0120060055044809	0.0518248939346665	-0.0225982480825708	-0.0212734315186912	0.0204745507214168	-0.0311453077651504	0.0491987116796409	-0.0219343092113989	0.0754062621647432	-0.00731297536152163	0.212657512067993	-0.0110348799403329	0.00366826887546243	0.0266609294947745	-0.0132696187669602	0.069363642403744	0.0251282054302731	-0.0188721547718695	0.0216993355645832	0.114795573838871	-0.0296228787367574	0.0134984863926001	-0.0533290889431419	0.0420425083476545	-0.0171430336506049	-0.0941069158904586	-0.0373239906122717	0.141735211299026	-0.0449871633133282	0.0542274505276959	-0.0121342357267354	-0.0396628927401066
R0405V1	0.00346416313451966	0.19974292210228	-0.0555247066144412	0.0141102863799785	-0.0123297809567981	-0.00793876090539957	0.0510772807274784	0.134554234991929	-0.0467573986798416	0.0711770827675401	0.0697925447951433	-0.0337009784761318	0.1103184215555	0.0856835638374666	0.0896453103173818	0.084110746231242	0.0960898888750851	-0.0087174756288712	0.129518133223887	0.0680553520556257	-0.0715414563017426	0.0579406462008304	0.107669654014011	-0.0271860033034398	0.02475306395613	0.0993483736432387	0.125600210827437	0.108166533832945	-0.0656942664319236	0.0155725318946436	0.0138382417646702	-0.0890459518962455	-0.0451265663607279	0.00984030246027019	0.00787073401554626	0.0911882875243324	0.149370995317182	-0.0529811595561011
R0410V1	-0.0319320251088956	0.0308128882736958	0.0117379675962733	0.110420349314434	0.0298778232743222	0.0431675101979941	-0.000610732826034139	-0.0251574998537828	0.0327270112792139	0.00566076566876642	-0.0137506217572993	0.0469037624651877	0.0360908771892424	-0.0289897346202317	-0.00470616215618191	0.0237544495483746	-0.044169464743808	-0.0298029162225164	-0.0176689224517969	0.0175941700602054	0.0039675949231138	-0.000903020490047982	0.0231583309524481	-0.00154459722444958	0.0323049095586905	0.038755522459543	-0.0168585561452906	-0.00639243433849893	-0.0691101362297741	0.0329742147152195	0.00994987803250359	-0.0294028011667333	-0.0178288457521981	-0.0430350618405423	0.00509869684991137	0.00123050787072995	-0.00777166603440736	0.0745543192838072
R0414V1	-0.00531175632448552	-0.00644378672471559	-0.0211055184074747	-0.0337283107953027	0.0119857319004916	0.0145660018589438	0.0102778278781511	-0.0267772562039006	0.0169023496634578	-0.000435071910151485	-0.0365499124107419	-0.035468005737717	-0.034278051395639	0.0599757789889007	-0.000821689522935448	0.00640249952924674	-0.037973157092028	-0.0300994214721322	-0.00478419556235925	-0.00166152306843184	-0.00199464035904507	0.0339082079454165	0.0224934300105422	-0.014369467132297	-0.00577976026110217	0.0548985486712936	-0.0245344220125618	-0.00708919179062994	0.107389669433445	0.0252578013514444	-0.00945860727624704	0.0170279754771043	-0.00600167659359766	0.0361669082530353	-0.0295099601298826	0.00624732508364749	-0.0120056452152112	0.058778942881452
R0412V1	0.0178929905786242	-0.030926450835045	-0.0553743187002961	0.0549534858790343	-0.0571936613525356	0.0543612227567491	-0.00918807777744821	0.0079031506456184	-0.0237197665914143	-0.0250352963038675	0.0322323662405467	-0.0220231148735699	0.0317447125691718	-0.00195014444250466	0.0407023384889261	0.0144308340163973	0.00283218741999347	-0.00644337455711559	-0.016596939271527	-0.0106101302813345	-0.0329308764860506	0.00837208466394882	-0.00664815413827159	-0.020174586692755	-0.0195106504398637	0.0317295290216093	0.00634961970835763	-0.0335543757710533	0.0251534316652451	0.0216202927873842	0.0307188976250628	0.0380260807134596	-0.0388891125571157	0.00655868993983892	-0.0399204385515255	0.0400700494436185	-0.0371261291147126	-0.0370872258358794
R0406V1	0.00042980123199332	-0.00379879004119296	-0.000396167962518825	-0.0184459994694384	-0.0226748875242558	0.0323074149773309	0.00198180413182312	-0.036138951327383	0.0166644959238665	0.0256162020098265	0.011753309415578	-0.0236633788156712	0.0185987707092885	0.0404485445249645	0.015363881478168	-0.0129036394272056	0.0540247441707417	0.0147946960127149	-0.0491937847863056	0.00861346330821078	-0.042538756611101	-0.0396158309817923	0.0135751185125553	-0.0238594921571044	0.0258469434910807	0.152150508873881	0.0331331942467095	0.012099111173389	-0.0222388714410004	0.00929610348167693	-0.0175263246241302	-0.0421944010956774	-0.0187634492684311	0.0027460663073219	-0.0105236571988205	0.0196381963082429	0.0420746290938495	-0.0274474631146566
R0413V1	0.00112216429353297	-0.00526332237726012	-0.0604704621036528	0.00195332628338344	-0.0214659202751562	0.055460914387414	0.0110683247484677	-0.0043766220174507	-0.0291775048920764	-0.0279680319862932	-0.0173863271197821	-0.0441517737286358	0.00439758056421222	0.0114087618189989	0.0175656221800626	-0.00304964497338729	0.0270646819853806	-0.0233041003761443	-0.00350140253276565	0.016450386206186	0.008993745298009	0.0100967232003731	-0.0025612997082931	0.0504468949846271	-0.0133045679891861	-0.0599019736522103	-0.0320056971987998	-0.0269990715080965	-0.000340835177327541	0.0287777708008194	0.0149889250014609	0.0537060499989746	-0.00771396238598514	-0.0331211936051035	-0.0394801948072139	0.0205394500453458	-0.0336439339214665	-0.00464617012927787
R0401V1	0.0511292526510751	0.0345595719662954	-0.0696853339661461	-0.043762674337235	0.0312348641950813	0.00437450297220894	0.0152993334963215	0.0532479422717132	0.0216401158765399	0.00109050936387495	0.0279273255965889	-0.0166522617899227	0.0534149884287096	0.0274435372644222	0.0905078173849153	0.096952839993926	0.0556791387480994	0.0603834487063	-0.00816391569651179	0.0464967433743909	-0.0261389872686968	0.00570335143334549	0.0631855791490709	-0.0254358193115828	0.0376943413887616	0.128379447036425	0.0182006134112463	0.0297493716132535	-0.0534338092413988	0.103554653418808	-0.0409276760686699	-0.0594761959911491	-0.0161777012192207	0.024809981959968	-0.0258315710078398	0.0938368547535036	0.015575278423808	0.0490450717132845
R0416V1	0.0131813050408038	0.0472616734822501	-0.0511304073980564	-0.0205311849270839	-0.00728862642514873	0.095567071418018	0.08137587719928	-0.0270882859024639	0.0130945705973291	0.0549978456844491	0.0750987786847863	0.0310815248848694	0.0843618309654221	-0.0656026831610387	0.00979264068498677	-0.0676623584476131	0.0790140572148881	-0.0112377158846901	0.0440635486933423	-0.000294149681187193	0.0594033544749672	0.0691542467419134	-0.023201519691016	0.0314434244519368	0.047792712301639	0.0140404463344987	-0.0555276313044385	0.160376964219763	-0.0132649186983946	-0.0338903746509789	-0.021342105557192	-0.00605683827433804	-0.0143590070388323	0.0662899949161422	0.0152888446007257	-0.0251308136034989	0.0908784402757821	-0.0202185721366063
R0402V1	-0.0583749198273816	-0.0372881762207859	0.0480082445597399	0.0156353224728066	-0.0311043252841764	0.0398535343691735	-0.0318579251066276	-0.0654594990386805	-0.0274995601107102	0.00969438664464201	-0.00983319424711908	0.0657212566636988	-0.0243531176489327	-0.00429651919495398	-0.0139010960560416	-0.034582839445071	-0.0514660772230713	-0.0309268758728666	-0.0586424231874725	-0.0198587255581414	-0.0113055900727125	-0.0224277526046516	-0.0182700330306684	0.0107468794103493	-0.011376720218511	0.0414541484305626	-0.0466020094522232	0.0206112092920538	0.0350747259876682	0.0027680723797798	-0.00465924969432557	0.0214116325508444	-0.0116492481343607	0.00960823214691905	-0.0274416309446228	-0.0209705878639129	-0.0371526620077188	0.0304159908160226
R0418V1	0.0592249875568947	-0.0257971840655798	-0.0342823955981809	-0.00740357639624262	-0.0592633746523861	0.0973535720280449	-0.0416538640211619	0.00114324021665556	-0.0995728480793315	0.0127030161725149	0.119571225775696	-0.0288490043720637	0.0525937473845909	0.0698510241237707	0.0838730091685851	-0.0262726987342661	0.014751498426278	-0.0263135968984376	-0.0215641149028294	0.0152388280443801	-0.00596388461458477	0.00948656166693516	0.0353492945398969	0.00829210152392155	0.0150949451420133	0.131990684819509	0.0423378372976914	0.018568236323146	0.0117292372874687	-0.0217636463467119	-0.031916538710536	0.053746630113357	-0.0185730698654832	0.0898073260970882	0.0134324678918004	0.0516684380390614	0.00841596092041954	-0.0409523508187907
R0404V1	0.0295533468107854	-0.0325985656306628	0.00469565307198234	-0.0559569472045266	-0.0283161182706431	0.00916302478294323	0.0335531416258172	-0.00339623467985974	0.0332844270086411	-0.028095789012993	0.0132696782255845	-0.0339059777923472	0.0718626373190809	0.00304208765962555	0.00713003258567903	0.00918282701951033	0.0402243635184113	0.00509391254526423	-0.0447787907446983	-0.00726012335588653	-0.0400931109186758	-0.023681104777324	0.0185778960306806	-0.0427325131819558	0.0508755249444506	0.015352917267779	-0.0234577481396682	-0.045171448239531	-0.0543772888274815	0.0156472889218063	-0.0307801103997144	-0.0716811259045641	-0.0460558549540598	-0.00883418841696514	-0.0688661801170491	0.029912864445742	-0.0266697271952839	0.0150781310344939
R0422V1	-0.0332134931852389	-0.0113546037400843	-0.00550047189129395	0.0410442553034858	-0.0362163723453931	0.0112023761484098	-0.0640825325597313	0.0364536812916108	0.0975079595629928	-0.0137684379940041	-0.0757851870812082	0.0394834064606165	-0.0722616391315633	0.012437387355826	-0.0423371367262202	-0.051877779829851	-0.0550584342292735	-0.0387822878714111	-0.0345456128310546	-0.0166323400904979	0.000109249319238154	-0.037636820717238	-0.0758859527583895	0.00638638916095035	-0.0926678347019447	0.00199758248836296	-0.0280074758510689	-0.0110007974323662	-0.060369230877684	0.00849593090570264	-0.0296144623677956	0.0246861370287824	0.0155014709767068	-0.0630372384991685	0.0360159320385949	-0.0768256742883824	-0.0461770522258269	0.00517687763127527
R0411V1	0.0162682110336541	0.204268337265921	-0.0455536028624728	0.101676630004294	-0.017506011633257	0.0210687952855413	0.0176457307404	0.0343603434562039	-0.0109735898562102	-0.0347017059880891	-0.0172991767362361	0.0113681746197425	-0.00169572838137922	-0.0273606640255215	-0.00448309119837955	-0.0101208813102158	-0.0117225528835038	-0.00373046879575591	-0.0326013458757195	-0.00735831385130963	0.0874057587158344	-0.00470763141357546	-0.002803661606462	0.0422921898722978	0.127792163450193	0.0654567167914034	0.00418076398730053	-0.0165976180548339	0.0168175838169051	-0.0291904837028714	0.119299755354569	0.0488068048617443	0.0547150655030837	0.00396848809924405	0.0828731868908913	0.0250931193327623	-0.0237065623567324	0.0489420411528638
R0420V1	0.00163689585462589	-0.0203944824739648	0.0108149572474326	0.0667397531538621	-0.00590596464060655	0.0143835143411876	0.00228464105659937	-0.0391781997325472	0.00649653697943912	0.00996065451802315	0.0156439714428277	0.185799396405542	0.00774186167002108	0.10139655164849	-0.00266295606122621	-0.0333794258876943	0.00746275346359551	-0.0280714467331236	-0.00584171832851281	-0.00954626980388348	0.0441603859614867	0.0144983852285898	-0.0239812999926908	0.0238380551962913	-0.01685912195142	0.0107011292394495	-0.0278404387460201	0.0208046151597438	-0.0323355555843436	0.0309250936313131	0.0662086544346948	-0.00596877646714539	0.0122226279558733	-0.0135298206951039	0.0676373025502291	0.000581544151295167	-0.0271989207145498	-0.0398402910907078
R0417V1	-0.0195145040334694	-0.0191870651126987	-0.000251231530771412	-0.0182013927208479	0.0425103360206438	0.00708318052788256	0.0240139858517456	0.10755176532707	0.037805801603043	0.167054468336825	-0.0181215895893222	-0.0281506813252255	0.020991553714336	0.175313410488242	-0.0157652490055849	0.0368249018994026	-0.0534279962805446	-0.0357661981620482	0.0522842230426712	0.0617216319807528	-0.037533617637453	-0.0103209595293339	0.0631602537535865	0.00181062977027617	0.0295272506482047	0.00720126573427305	0.0882665204277843	0.0730720133501359	0.0338777145092038	0.0204312152074653	0.00306212823047588	0.0135548681428332	-0.0128961663585142	-0.00368991888360411	0.00750294183720115	0.0200193320521798	0.0652425162842757	-0.0246622922602262
R0407V1	-0.0497242492812705	0.00526014276746878	0.023185687948119	0.304108592664378	-0.0509834693754467	0.516072582586013	0.00706423004250922	-0.0231833719472631	-0.00676936915161538	-0.0202573756005322	-0.0194352226787392	0.109619212903906	0.0261439965453551	0.0394653722349207	-0.0429793768894176	-0.0162208374022778	0.0338553860260911	-0.0142023288847597	0.0584628651619113	-0.0170755846964608	-0.0292156738657708	-0.0257920545477717	0.11501295517676	0.0432116611474694	0.0368634403194718	-0.0226367068098288	0.0333802054733511	-0.00954904758133041	-0.0724536397483348	-0.0394202893604484	0.0173371960779893	-0.0135272048056563	0.0101489223938475	0.0087396493735158	0.0388567283149069	0.00336077969608678	0.052780468443556	-0.0106828521157836
R0421V1	0.0348233560470746	-0.0229326445917166	-0.00747700579956147	0.0260740431314438	-0.0464528490340491	0.00797679467791925	-0.0252511831487114	0.00477393898695077	0.0349024906923304	-0.0272984137182732	-0.0661457295619738	-0.040239781364457	-0.0579847569310352	0.0746613467979242	-0.0361893178520969	-0.00109981670668066	-0.0338456244041434	-0.0292079923857916	-0.0255017644196396	-0.00176290587335017	-0.0155421016672507	-0.0242722223683124	-0.0471470958876867	0.0113504607042948	0.0824537651172542	0.0016246247308375	0.0341200722289627	-0.0640646742894585	-0.0494416750736497	-0.0217707782588552	0.0364061655062718	-0.00654114367454183	0.00363986502908762	-0.0814083973689267	0.00957359051160942	-0.0245975939890456	-0.0155828789929812	0.0759077277099516
R0415V1	0.100530246623875	0.0195070575784378	-0.0684782770793564	-0.0167699384707372	-0.00153109221702585	-0.045200145809717	-0.0195332803770804	0.0424382459620457	0.136492778332869	-0.00740836842361052	-0.0133917053713965	-0.0244799969526205	-0.0213710353229998	0.0285018579469564	-1.02858756888572e-06	-0.00144625401067492	-0.0680972063811212	-0.046914650546484	-0.0156959716868997	0.0029287504610643	-0.0107238428392484	0.00383715842457692	-0.0035459586351038	-0.0207579941519898	-0.076902066071216	0.0229264418824279	0.00432240949446542	0.00937897114180513	-0.0498003199244941	-0.0189661361725683	-0.0204976584928057	0.0696524700498294	-0.00635957411329192	-0.0106870653430326	0.00894162533232251	-0.00630918684801045	0.00397054377212312	0.0233924410192891
R0510V1	-0.000592063279192556	0.0331124824243446	-0.034500613296976	-0.0391187060635222	-0.0278762154162654	0.0451194378630102	-0.0411315896861441	-0.0461814304593485	0.0105390465322068	-0.0257603663900285	-0.030912626312407	-0.00909434510027619	-0.0205871203233664	0.192648204576102	-0.0308329221372423	0.0187619040028129	-0.0138214016459478	-0.0148970506209166	-0.0374794802280689	-0.0497101653601741	0.00866835031406343	-0.019355986335884	0.00398271398327395	-0.0492589326977901	-0.0317103478220488	-0.0586646396587818	0.00417825888826385	-0.0370682055318592	0.0598584146166899	-0.0310570092843467	-0.0394077242254826	-0.0109304013085485	-0.034631925424503	-0.0176804667916891	-0.0781095866124397	-0.0686477775638345	-0.0158476718523014	0.0454425352732983
R0505V1	-0.0217799396861127	-0.0248178406836026	-0.0352745698760147	-0.041634290725395	-0.00621403676187221	0.0154373935966286	-0.0210976411614973	-0.0173328740893479	-0.0144485132165599	-0.02156813707234	-0.045261943322922	-0.0434805020686059	-0.0207147333031027	0.072681923433243	-0.0253735114936464	-0.00171948103461473	0.00175992334853138	-0.0103229702546184	-0.0114698253543681	-0.0193974502869492	-0.00846905844520005	-0.00439960315975091	0.0231820151742238	-0.0447496083981866	-0.0548587747552199	-0.0477183527135244	-0.0141752828238701	-0.0294600903536245	-0.0425846030639631	-0.0238944326423588	-0.0387171385710662	-0.0605752720420599	-0.0320679586716301	-0.0293155739836629	-0.039925738656044	-0.0377622736679722	-0.00386159520132959	0.0419778453173977
R0509V1	-0.0758331376454456	-0.043954657252192	0.118010183587997	0.00343724286096648	-0.0188753755128705	0.0502274924777426	-0.0385933385533806	-0.0196973490768595	-0.0253587876625399	0.0127668346121916	-0.0239435668560609	0.255552356293446	0.0349063937933751	-0.0587750069489953	-0.0133408376938949	-0.038135218663827	0.00853342489862285	-0.011855135580158	0.00136784604174943	0.0400413683027911	0.032248296663211	-0.0223702052885079	0.0242421614011056	-0.0236830588707176	-0.0445721491514332	-0.0467040095186208	-0.0338140422637663	0.0115552410920717	-0.0407145836892856	0.0179002770796496	-0.0172748097715494	0.0329635332919285	-0.0194054659790982	-0.0437261283620649	0.0274609047891347	-0.0379093717371335	0.0141199945156243	-0.00105636181864888
R0506V1	0.0325355190214378	0.185869302294821	-0.0620767718216881	0.0121197464029834	-0.0288638587350405	0.0708813258476961	-0.0280846168366983	0.0138614547772671	-0.0522247940139279	-0.0229566690510137	0.0837265557259243	0.00539363813766696	0.0199469399196438	-0.0175097961887818	0.0772434373945195	-0.00317257473917846	-0.0438654371759811	-0.0330667052428472	-0.0153913481362215	-0.00148555924485393	0.039304798290847	0.0181213793036259	-0.027274492143835	0.0107984079372872	0.07066950688493	0.0743706429211478	0.0190783149565924	0.00844083558342541	-0.0736196126579816	-0.0314405882327511	-0.00945350006405338	0.082756940756004	-0.00158824431143523	0.022039027571574	0.0498000736289382	0.00647795373556098	-0.0199930883972927	-0.0215437296296091
R0507V1	-0.0573922067534783	-0.04202753484977	0.0424427738320039	-0.0205191726929775	0.0132029708413404	0.0618335972051263	-0.0420245417391954	-0.0262984953679235	0.0402050174388073	-0.0275163047631722	-0.0284815012052481	0.0792454130738749	-0.0146834165988177	0.0540546746644389	-0.047274404876299	0.0395654129004434	-0.0481714555174984	-0.0338092408353786	-0.00658095605410379	-0.0123355510786071	-0.0110134580219003	-0.00481628678674078	0.0534044092114056	-0.00297780549830683	0.00337865604101237	-0.0485907057851913	0.048652208235624	0.00735545038997523	-0.0109956985719197	-0.0431642701683311	-0.0311693963644992	0.0765273782628087	-0.0173012496703628	-0.0628629062725115	-0.00932079745845419	-0.0739298025766588	0.0538717434149212	-0.00496840536456077
R0517V1	-0.0439603917192482	-0.0274620334096776	0.0511801810934882	-0.0287602274006325	-0.011553735746287	-0.037373085736509	0.0066449788993258	0.035073938499611	-0.0136061118106477	-0.00720509214440546	0.00903433661029151	-0.0183697453602744	0.0559968836150734	-0.0230252830313894	0.0292927669396083	-0.0272881236447733	-0.00541759085208958	-0.0165720258520066	-0.0033872384452067	0.0250090201779677	0.0769351805502261	-0.0160983966005826	-0.0154868886466251	-0.00199060560769038	0.00672978862912028	-0.0134312906619577	-0.0372899508815751	0.0253674423290348	0.141636837477217	0.0865457804211683	-0.0144222281618313	0.0546315371316536	0.00154700876533919	-0.0206704587021254	0.0691167643701746	0.0211698137442479	-0.0187294118663626	0.0586205726039589
R0524V1	-0.038018285806203	-0.0424945704376308	-0.00286405273764406	-0.0393380430588421	-0.0174175482007928	-0.0539005619249369	-0.0078546924851034	-0.0336203914691566	-0.013928002874493	0.00138717833209568	-0.00971400981087879	-0.0466919569769121	0.00598226190621811	0.0327761025980783	-0.00252459480151869	0.00189590460613851	-0.0432257582874056	-0.0340988515801683	-0.0248663367072915	-0.00292852782733915	-0.0457494101102005	-0.00123042357966419	0.039503076363542	-0.0394689871017168	-0.0112586802783808	0.0199338181821776	-0.00148245845656369	-0.00308533361135006	0.0403926213744888	-0.0396380933805406	-0.0261057364242109	-0.0334773764496835	-0.0460165282380988	-0.0184522860626569	-0.0337127118751707	0.00920616834439694	0.0220699667911554	-0.0338755320894159
